,0
1767,Here's our #Showstopper moment @VarunmThakur @MallikaDua. We means toh stopped it;) @LakmeFashionWk @AJIOLife #LFW… https://t.co/qurPHJewFJ
1768,RT @AJIOLife: @mymalishka @VarunmThakur @MallikaDua thank you for joining the conversation &amp; also walking for #NotWhatIWear! You guys rocke…
1769,Hey hey ha ha hey hey Hurrrrr *channels Rajesh Khanna* mazza became:) https://t.co/GiT4bp3s5C
1770,RT @VarunmThakur: Show stoppers for @ajiolife @mymalishka &amp; @mallikadua and yours truly ✌🏻️ #NotWhatIWear https://t.co/Ju3fIJ0Hci
1771,Shivers and madness backstage! With @MallikaDua and @VarunmThakur about be showstoppers at @LakmeFashionWk… https://t.co/FP6Qej3fD3
1772,"RT @AJIOLife: That's right guys! Catch @mymalishka live on our FB page, AJIOLife, as she walks for our #NotWhatIWear show. 5 PM today. Be t…"
1773,Another night of dress-up.Lovin' it. Catch me @LakmeFashionWk #Notwhatiwear @AJIOLife LIVE on FB tomorrow at 5 pm.… https://t.co/117U9toO8n
1774,My fave moments?When thousands of peeps are laughing along with me when I'm on stage! #L&amp;Tinfotech u were awesome t… https://t.co/H4s7o0vjjb
1775,"RT @kaalicharan: Cute little pups for adoption - Sector 63, Noida https://t.co/fmSDW8YXdi To adopt, call 9899802877. 

Please RT. https://t…"
1776,Tere rhymes pe main vaari jaaoon. Tujh jaisa Raapchik Bhaaai kahaan paaoon??😘 https://t.co/zFYijs6aEc
1777,So so delighted to be the showstopper tomorrow at @LakmeFashionWk for @AJIOLife ! Cannot wait. My heels are delight… https://t.co/9AVpAqBVy1
1778,I should live on stage! What a fab night of doing #MumbaiKiRani giri at L&amp;T infotech. It was so fun making your bos… https://t.co/Qb4zUxP2MA
1779,Superb:)So glad to be part of the change:)  @RedFMIndia @RedFM_Mumbai https://t.co/5nQMQnXCy4
1780,Congrats BKC:)MMRDA has promised to open the parking!It's the power of u people.Was awesome to Bajao the authorities for you😘@RedFM_Mumbai
1781,Romolin 4m BKC called to say how 6k people would be in trouble if MMRDA shut parking.We took it up.She calls wth good news;) @RedFM_Mumbai
1782,Oh man!!So pumped! There is power here!You guys are most welcome. I loved the Bajaaoing that lead to this 😜… https://t.co/jdkVFRJxYX
1783,Wassup #BKC?How's the parking?All the dope on my show.The land manager of MMRDA S.K Desai with me now!Give him till the 16th @RedFM_Mumbai
1784,RT @MiLOKMAT: .@mymalishka ठरली महाराष्ट्राज मोस्ट स्टाइलिश - रेडिओ जॉकी Lokmat #MaharashtrasMostStylish अवॉर्ड्स मधे. https://t.co/whH4AVa…
1785,😘 https://t.co/5ahxGi0iHT
1786,"#LifeHack: Looking 4 safety pin ? Check under the pallu of a lady in sari nearby.Almost always on the blouse. Wait, boys this is not 4 u😳"
1787,Imagine if pythons thought like this about humans!Invasive species.Innumerable eggs😳Let's cut 'em open! #please https://t.co/MemmlxWNSH
1788,RT @RedFMIndia: .@RaeesTheFilm director @rahuldholakia makes some important points about the the attack on #SanjayLeelaBhansali to @mymalis…
1789,Brighter pics! Thx @radioandmusic @RedFMIndia. Malishka bags award for being the most stylish RJ in Maharashtra | https://t.co/ce6CfyMVme
1790,Hahaha our prizes at @RedFM_Mumbai are always chakachakk. You should just participate with ur eyes closed😊 Na… https://t.co/8xPsrDS30p
1791,Aabhaar😘 https://t.co/PkXfM0FTe6
1792,Thx:) @RedFMIndia @RedFM_Mumbai https://t.co/PkXfM0FTe6
1793,Awww David!! You have a huge role to play in this. Thanks for being my Fashion Buddy 😘😘😘 https://t.co/8SSEm1JThg
1794,Thanks Rishi. What a lovely night and award:) I love doing what I do . I do the do 😎 https://t.co/sjt4nIiDgL
1795,RT @MiLOKMAT: .@mymalishka talks about #Neerja &amp; more with @sonamakapoor &amp; @atulkasbekar at Lokmat #MaharashtrasMostStylish https://t.co/XQ…
1796,Thanks Mandana!!! I missed this tweet somehow! 😘 https://t.co/q1tM4YNLQi
1797,So good chatting with this power pair on stage @MiLOKMAT #MaharashtrasMostStylish and thx @atulkasbekar for that pr… https://t.co/ehvLsVYv5I
1798,"Bumping into you , eating with ya, just gossiping ;) All ees goooood. 😘 https://t.co/bENmAv0v40"
1799,Honoured. Right now at the @MiLOKMAT function . Just won the #MaharashtrasMostStylish award:) Can't wait for all th… https://t.co/slYTGq54BP
1800,Always for things that need to be talked about.💃For my little black skirt or salwar kameez n for ppl to stop believ… https://t.co/p9f6VYGYMF
1801,"Super thought @AJIOLife .It's #NotWhatIWear that’s responsible for violence against women it's a prejudiced,ill min… https://t.co/2vFdxgRdKj"
1802,You're in charge of publicity;) #BilquisBegumKaBaadaa Next is in Borivali on the 12th of Feb n then 14th n 15th of… https://t.co/0MfZU23FNW
1803,Were you there? Thankyou😇 https://t.co/uebusPtk5J
1804,Kal ek look tha .... aaj doosra hai:) #Playtime #BilquisBegumKaBaada starts in a bit. https://t.co/1YEIrBuJS7
1805,With all due respect that's a terrible comparison. https://t.co/MWUGeS9jkj
1806,Hallllllppppp! Ok don't hallllllpppp! #communication #kidnapped ! https://t.co/4hSlhhJikz
1807,Wow! I found myself going 'Phooooo phooooo' at my phone screen trying to help birdie get away:)… https://t.co/NIU4fwk7Sr
1808,"Tonight, 29th Jan at Mysore Association, Matunga East is our play again #BilquisBegumKaBaadaa.See you there:) 
https://t.co/CkxdBBbFde"
1809,Was good grilling the boys:) @BiggBoss  @ColorsTV @RedFMIndia https://t.co/fu9vJjGcBr
1810,Awww thanks Boyzes:) @biggboss @RedFMIndia https://t.co/S9xkAzAFOh
1811,"RT @BiggBoss: On the expert panel now: @TheFarahKhan, @mymalishka, @_ravidubey, @SwetaAajtak &amp; @PuneetIssar! Will anyone get spared? #BB10G…"
1812,RT @BiggBoss: Bigg Boss feels that people tend to make some unintentional mistakes as they go through a rough phase &amp; so did our final 4! #…
1813,RT @dna: #BiggBoss10: Indiawaale or celebrities - who should win the trophy? Contestants debate! https://t.co/2rZwQ450HJ #BB10 #BB10GrandFi…
1814,"RT @BiggBoss: Meet our panel: @TheFarahKhan, @mymalishka, @_ravidubey, @ImPuneetIssar &amp; @SwetaAajtak! How will the housemates face them? #B…"
1815,Dude ! I do the same thing again 😜 https://t.co/zOMM258mRL
1816,And for #BiggBoss the Red Hot Dress-up thanks @TeenaAhujaK for the design n styling N @MineralitheStore for the fab… https://t.co/V8F26xn261
1817,Intention - achieved 😈💅🏻🙇🏽‍♀️ https://t.co/0UhRD1PJzr
1818,Check this out @_ravidubey and I discussing the fun we had at the @BiggBoss and met all ur fave contestants:) Watch. https://t.co/FmBfRqgQjF
1819,#BiggBoss House ke outside:) @Biggboss https://t.co/FmBfRqgQjF
1820,At the #BiggBoss10 home NOW on FB LIVE meeting ur fave contestants. Go Like my FB page and watch! : MyMalishka… https://t.co/FRDcCjz00w
1821,At the @BiggBoss House in an interesting of defenders. One last chance for the contenders to clear the air while ac… https://t.co/oiulkYULyu
1822,#FilmReview radio-style. Iss hafte #Raees @RedFM_Mumbai @redfmindia audioBoom / Malishka ka Filmy Satak  https://t.co/Rp0jlxrvjh
1823,Aur apni hum bhi banenge #Raees...Battery nahi bolneka varna Tod doonga Pleese bolnewali publeek. 1st day 1st show… https://t.co/99M0u87Hrf
1824,Has it? @highrealities https://t.co/AgvV5BLKhr
1825,Nawaz brings something to every film. I demand that he be in every film! Does he write his own lines??!!! #Raees #NowWatching
1826,"Guess who is going into the @BiggBoss  ka Ghar soon 😈😈😈Aakhein dekho😎 It will be a fun, feisty one. https://t.co/Q6G10Kaea6"
1827,Thanks Carissa. More power 👍 https://t.co/5cjqa1by6G
1828,Age is just a number.Half a million is a good number.We call it 500k. Thanks you guys for the Follows. It's gonna b… https://t.co/iJL1JJX9YB
1829,Read the book in the dim eve light in a rick!Read everywhere!Thanks for the thrills and the emotions😍 @KiranManral #FaceatTheWindow
1830,"Shared on insta but Twitter shouldn't miss out on this fierce mom who thinks we're out to get her baby!Here,her'gha… https://t.co/OkMevJSFAg"
1831,Come on #TeamIndia. Dikha do!
1832,Hmmmm... you need new friends?;) https://t.co/mOouN3bKRA
1833,Early morning funnies😁 For now how about this Retweet ?😋 Try the pani Puri Wala again n say my name.... ok don't.No… https://t.co/JzySE4zP1l
1834,The Circus has begun:)May it have some wonderful trapeze.All the best America👍I hope we're wrong about ur main man😇#DonaldTrumpInauguration
1835,I just got carded at a pub where I went to get a bite. Ma'am you have to be over 25😁 Pls show me some id. Just made… https://t.co/81iBXVwpZW
1836,The Romantic #Bandra Walk where I sent 1 of my @malishkakeboys n he sounds like he has died n gone to heaven!😇Comin… https://t.co/tvdnIO2wSA
1837,"On ur fave Brkfst show @RedFM_Mumbai: @iamsrk video calls a fan,see a brand new #Bandra,a chat wth Suresh Mukund who performs at Trump's!"
1838,"THIS happened!Thx to the awesome cops at Bandra, @VodafoneIN and YOUR good wishes:) Also @slimshetty @pranavbakshi.… https://t.co/hD8KEVovNp"
1839,What exactly does #jallikattu entail. @PetaIndia talks to us n so does an observer in Chennai.The For the Against on my show @RedFM_Mumbai
1840,"I went to the cop station 2ce,The Apple Store,The bldg opposite(all 21 flats)n my CCTV till midnight.Even I had to… https://t.co/hhhuF5OIUS"
1841,"Morn jo studio mein aaya,Maine uske paanv par phool banaya: naam bataao aur prize paao. I'm selecting u here, Mumba… https://t.co/P49ye0F3oY"
1842,"RT @RedFMIndia: INTERVIEW: #RJJiya touched @iamsrk's dimple 😍😍 
@RaeesTheFilm @RedChilliesEnt @excelmovies https://t.co/GrptfD5lcB"
1843,Have an invite saying YOU get 2 Skype wth @iamsrk on d 19th at my den @RedFM_Mumbai 😎Call now on 66935935 n tell ur #Dhandekistory #Raees
1844,You are an On-road comedian 😎 All that angst is translating into a new career perhaps?;) https://t.co/8FypUBaSjJ
1845,😘 https://t.co/7bIdJwyIJF
1846,What a lovely observation 😘 Thankyou. https://t.co/NWwMASXHp9
1847,RT @S1dharthM: Hey thanks @mymalishka love n eggs to u 😊 https://t.co/RndFqygvvX
1848,The weirdest night ever this year!! #phonehunting 😳😎😎😎
1849,"Happy Birthday, Handsome @S1dharthM . May you party hard this year and may each party have  one game of #eggvillain;) Have a good one💃💃💃"
1850,"Confirmed: @davidguetta will now play tomorrow, Sunday Jan 15th at Jio Garden BKC from 11(brace yourselves) 11AM  t… https://t.co/9nzlv3q0UP"
1851,#hosting this fab night #whatanight! @NUCLEYA #Triplex #everythingbackstage @deepikapadukone @rajcheerfull… https://t.co/CzbNWrSQAr
1852,The Wo-Riginal Bhaaai's back #Dangal #Xxx #OkJaanu from Bhai Ke Raapchik Reviews –Season 1 @Saavn @slimshetty  https://t.co/rznUyKfE8G
1853,Super idea:) https://t.co/haapb2Bw9v
1854,#NowWatching #xXxIndiaPremiere https://t.co/FSn0FrLqc7
1855,Also met the  ever-endearing @RanveerOfficial who I would like to show pics of hosting for @Deepikapadukone 's… https://t.co/xxiszN86J9
1856,What a night!Hosting the #Xxxpremiere with thousands of people loving it all! @deepikapadukone welcome back.We love… https://t.co/20eqWwrcON
1857,#Xxx https://t.co/0HuwSNqT86
1858,@NUCLEYA in da house! What a blast baby! #tripleX #hosting the best. https://t.co/LG5H7YzRfP
1859,The crazy #icebucketchallenge on stage. All this for #xxxindiapremiere #xXxpremiere #xxxreturnofxandercage
1860,Gonna see u on stage in a bit😎n I can't wait to throw u those challenges n get you to Win BIG. #xXxIndiaPremiere… https://t.co/ygDH3rIUe7
1861,I love the 'Event hosted by' part at the end ;)  #TripleX @deepikapadukone cannot wait to host you;) #VinDiesel https://t.co/YfQjMYAqna
1862,No Touching no touching ... awwnly seeeeing! New Year Resolutions on Snap🙈🍔🍟🍗🍤🌭🍕🍕🙈🙈🙈 https://t.co/AyRjVtWI2t
1863,"What a churlish Brat you chose for a Prez, America. As my famous Friend once said (n I hope u don't have to go thro… https://t.co/gm3VvM5JmD"
1864,"A person gives you an exquisite gift versus a person gets u exactly what you wanted even though You didn't say😇Which one is better,I wonder?"
1865,"Oh My God, #MerylStreep even with a voice that almost isn't there u got them all listening! You are all amazing!😇 https://t.co/fsBZEHPoZt"
1866,Happy Bday https://t.co/Sr7GcKvtth ur excitement about https://t.co/yJUbLp2qNF attitude on d best girl.May u have d best!❤️ya😘 @hiralmalde
1867,RIP #OmPuri ji. A sweet chat I once had with him: 10_Morning No1 Clebrates Om Puri.mp3 #mymalishka https://t.co/TMqpdiJhhq via @audioBoom
1868,9_Malishka talking about Mummy Cheeel Protecting her Kids outside her window.mp3 #redfmmumbai #radio… https://t.co/InzpRaSOqF
1869,Awwww:) https://t.co/g0NwgNqRkg
1870,I love how peeps r calling @RedFM_Mumbai 2 ask about the Raising Day Celebrations at the Police Camp in Marol that… https://t.co/fAAAQFG4YC
1871,This is Little Malishka! Her mommy and Maasi named her after ME;))) #soblessed ! https://t.co/qLmMGgPBVo
1872,A Facebook LIVE from #Mymalishka on coming up.Pls LIKE the page.My fab listener has come in with her baby whom she has named Malishka!💃
1873,There is something other-worldly about speaking to veteran actors!I'm glad I got to speak to #OmPuri ji @RedFM_Mumbai once !Playing in a bit
1874,So shaken to hear about OmPuriji not being with us anymore.I saw him last on the sets of Tubelight a few days back looking so glorious .RIP.
1875,"RT @dna: DNA Edit: Abu Azmi, the apostle of misogyny  https://t.co/ZSEry5CySV"
1876,Hawwww 😜 https://t.co/pDb0HJbDGP
1877,RT @AnushkaSharma: https://t.co/kwNfObNlmP
1878,"RT @akshaykumar: The Bangalore incident makes me feel we r evolving backwards,from humans to animals,rather beasts coz even animals are bet…"
1879,Happy Happy Birthday Deepuuu:) Have a wonderwoman kinda day.Can't wait to see you on the 12th:) 😘 @deepikapadukone https://t.co/2s8IMX0E6W
1880,RT @fakingnews: Govt. declares 7th January as the date when everyone should stop wishing each other 'Happy New Year' https://t.co/9NARrKeFW…
1881,OMG!😍@fakingnews actually took up my query on d show 2day n asked 'snr govt officials' when we should stop da wishi… https://t.co/0PixIAPjz0
1882,I thinks so :) https://t.co/020GYXsXmO
1883,Proud of the Morn Show we do here @RedFM_Mumbai 😇 Thx to the millions of u for being a part of it.So much Love n re… https://t.co/lrl6Ao8rND
1884,Awwww:) How lovely. https://t.co/KegqFjVuaF
1885,"Mtra Police celebrates Raising Day,involves citizens.Such Fascinating Info!5,6,7 Jan at d Police training Centre Marol. GO! #KaiMhanteMumbai"
1886,Page 7.Makes me want to write or at least receive a letter NOW!Thankyou for sending me this @KiranManral.Im going t… https://t.co/6dVGfpkYH1
1887,RT @JoyAndLife: #nuffsaid https://t.co/prF7b7NwMp
1888,So Funnnnnny you should ask!! I was thinking about exactly this last night! Then I realised it's Gannuji:) Isn't th… https://t.co/MD8U4nylds
1889,2day on my show:Complaints regarding Service Charge can be addressed to the Consumer Rights Body on… https://t.co/2QKOYgvBmN
1890,Was on CNN IBN LIVE talking about 'leaders' who lay bare their gutter-like minds believing they will get away. #Bengalurushame #AbuAzmi
1891,Enough of the serious business.The stars fill my #MalishkaKiSlamBook. Coming up @SunnyLeone giving delicious deets😘… https://t.co/S2GhzBWyYy
1892,What A sting op!!Done on our jails by 2 activists where money exchanges hands in a corrupt practise. BK Upadhyay DG… https://t.co/iZ5QN9wELU
1893,I'm so happy to be your pleasure in the morning:) Come back to us?;) @RedFMIndia https://t.co/gdGCk8dW90
1894,"May it be a A kaleidoscopic , interesting, Colourful New Year:) #2017 #HAPPYNEWYEAR https://t.co/mXNow7mvdS"
1895,Awwww:) Thankyou so much. https://t.co/uawBKw2rZ3
1896,Done. Come and see us at @RedFM_Mumbai .  @malishkakeboys Amogh ke  liye wk gift de diya jaaye😘 https://t.co/ukNbEGKSN2
1897,RT @GAUAHAR_KHAN: You were sooooo good...👏👏👏 really enjoyed the play!!! All the luck... https://t.co/s0b0Q9VMWk
1898,That's it!😍 *seriously considers a career in Acting*  Thanks so much 😘😘😘 #Drama #BilquisBegumKaBaadaa. https://t.co/GSHc77sYFY
