,0
2486,Awww.... n happiness is having u all as a part of my journey ❤️️❤️️ https://t.co/r3SBGwf2S8
2487,@Ammywalia 😘😘😘
2488,"RT @NGEMovies: This is an amazing fan made poster!
Keep sharing your excitement &amp; love for #Judwaa2! 
@Varun_dvn @Asli_Jacqueline @taapsee…"
2489,Someone tells me 2017 is going to be quite interesting 🤔
2490,@LakshmiManchu thankq😘😘😘 time to do dancing again 😁
2491,🙏🏼 great to know you all are as excited as we are 😁 https://t.co/v5eQfnm1y8
2492,@iamlakshmirai thankq 😘😘😘
2493,Tan Tana tan tan tan taara..... time to shake a leg with these 2 rockstars @Varun_dvn @Asli_Jacqueline #Judwaa2 https://t.co/fpjbhpk9zZ
2494,@RichaChadha_ thankq 😘😘
2495,@Salilacharya niiiiice. Let's save that one for the next interview
2496,@Salilacharya u understood na!?? Without the sign 😝
2497,"Things one learns while doing their job, which you never thought you will otherwise... #NaamShabana https://t.co/9RoegfELg4"
2498,I don't know how this girl manages to play a clean no hiccup match only when m not watching! Congratulations @Pvsindhu1 #chinaopenchampion
2499,Bravo! 👏🏼👏🏼👏🏼👏🏼👏🏼 https://t.co/C83s4KVEpp
2500,Perfect flu medicine to watch squash on TV tonight. Such a wonderful and fun sport. Deserves to… https://t.co/9yk3z5oCrF
2501,@soundaryaarajni thankq 🙏🏼 better late than never 😁
2502,RT @PlanC_Studios: Here’s a candid picture of @akshaykumar and @taapsee straight from the sets of #NaamShabana! #Flashback https://t.co/Kql…
2503,"So happy to be a part of your journey my friend @GaneshNallari 
 Something we all MUST see n realise
 #unspoken 
https://t.co/fAFSWlyA4a"
2504,I love the camera so much that I decided to take it home #postpackupfun #NaamShabana https://t.co/zSZD1HEpcb
2505,Rain sequence in middle of the night when you have a running nose..... not the best idea 😑
2506,Go for it people! An opportunity to be a part of something GOOD! https://t.co/zAlX4doD3l
2507,Never judge a book by its cover #NaamShabana https://t.co/We90S0VdqX
2508,RT @PlanC_Studios: Here’s another picture from the sets of #NaamShabana! How excited are you for the film to release? @taapsee https://t.co…
2509,@alifazal9 hahahahahaha. It took me 5 minutes to decode that!
2510,"RT @LuxGoldenRose: After a stellar performance in PINK, the award for the Rising Star of the Year absolutely belongs to @taapsee #LuxGolden…"
2511,"Chu le aasmaan,
Zameen ki tu talash naa kar
Maza le le zindagi kaa ,
Khusiyon ki tu talash naa kar! https://t.co/LIBVS7aZmd"
2512,@Saqibsaleem @abhilashthapli ek second ke liye I forgot who Krishna Nair is 😂😂😂
2513,@abhilashthapli @Saqibsaleem Uppal in full karactar form.
2514,"Being good is difficult, but fruitful! ""Ache logo ke saath acha hota hai, aur jo bhi hota hai ache ke liye hota hai!"" #MantraForLife"
2515,"When u r happy n u know it, kick high!!!!! #NaamShabana https://t.co/kJnQeh63Qt"
2516,@alifazal9 so proud of u!
2517,Like a boss! 😎 #Smartlife https://t.co/Lkx8jLco5M
2518,"Putting the best shoulder forward!
#SmartLife https://t.co/OoydxbIOLo"
2519,RT @PlanC_Studios: Revealing one more location where #NaamShabana was shot! Aren’t you excited to witness the scenes shots in such beautifu…
2520,And the hero is ready for the shot! #NaamShabana #NightShift https://t.co/lNpNA7zJwI
2521,A view that sets the mood of what will be presented to u soon. #NaamShabana https://t.co/PJ6xmx7Ege
2522,@writish Maine kapde silva rakhe hai.
2523,@ShaileshRSingh thankq. 🙏🏼
2524,@TheAmitSadh hahahahha! U r there na to make sure there is no inconvenience 🤗
2525,@ShoojitSircar sir Dilli abhi duur hai. Aur Maine kapde silva rakhe hai.
2526,22 hour long day comes to an end finally. Time to drag myself onto my bed!
2527,@aniruddhatony full bhalo tony da!
2528,Make space for me !!!! #LuxGoldenRoseAwards https://t.co/2SJbkkX4gJ
2529,Zara Umrigar for @LuxGoldenRose awards tonight. @DevsB @nickyjaan https://t.co/JfBg5ykmTg
2530,RT @PlanC_Studios: #NaamShabana shoots are in full swing &amp; here is the location the team is shooting today in #Mumbai! Can you guess which…
2531,Finally someone else also feels the same way I do https://t.co/vdZzUO0RXc
2532,I think the worst pictures of an actor are continuity pictures. I look like a deformed duck in all of them! 👹
2533,@jackkybhagnani I knowwww! How cool na. I thought it will affect future generations! But seems like the history also has been coloured pink
2534,"I definitely am!!! 😉 #SmartLife 
Grab your copies now!!! https://t.co/j9ihkYKyoL"
2535,@jiteshpillaai arre no till there. U just drive through. Bindaas!
2536,RT @PlanC_Studios: Some of the significant scenes of #NaamShabana were shot here! Put your thinking caps on and #GuessTheLocation... https:…
2537,@rjprackriti next year. Soon soon.
2538,@rahulvaidya23 thankq!
2539,@theshahshahid hope we love up to your excitement! Thanks
2540,"So aaj, let's give life a fair chance!"
2541,When u know u r not just filming but preparing to etch some memories in heart n mind of the audience #NaamShabana https://t.co/PcG2y7cS2U
2542,"@brahmatmajay pleasure to meet u too Ajay ji, like always"
2543,Does this apply to sea link also?????!!! https://t.co/PCgkW87hkR
2544,9/11 or 11/9????
2545,😂😂😂😂😂😂 https://t.co/prBEG6KZT1
2546,Wait... but he hasn't officially won as yet! ??!!!!??? https://t.co/4T7En4c3YV
2547,"America, u were shown the mirror today. Your leader 👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼#election2016"
2548,Current mood n surroundings. #NaamShabana #election2016 https://t.co/ncYyt7SXVf
2549,"Today's mood and surroundings..... 😂😂😂😂 
#NaamShabana https://t.co/xD04n9jonx"
2550,"""Stop being afraid of what could go wrong and start being positive about what could go right."" The best way to start THIS day!"
2551,Ab Kal poore desh mein solid bhasad hone wali hai 😂😂😂😂
2552,@Imangadbedi sorry long time no see bua. Don't even want to see bua!
2553,@Imangadbedi arreeee too much build up. What is it?
2554,@Imangadbedi no appearance so don't ask me what am I wearing!
2555,@Imangadbedi too late!
2556,RT @PlanC_Studios: #SneakPeek! A beautiful location where #NaamShabana was shot...Are you excited to witness the prequel of #Baby? @taapsee…
2557,@SESHU_44 wow! Now u think I clicked. Lol. Have a better argument next time.
2558,"@SESHU_44 Be optimistic,open your eyes n see I've always been grateful to where I started.whatever happens, happens for your good,for better"
2559,@Amol_Kamath pleasure was mine. Looking forward to see the pictures
2560,"Thankq so much for your time and questions. Shall do this again soon 👋🏼👋🏼👋🏼
Goodnight"
2561,"Perfect last answer for the day......
""You have no idea of how strong you are! Try exploring it "" https://t.co/QpWOEjrxgj"
2562,Then I will go on a looooooooooong never ending travel holiday #AskTapc https://t.co/pskQERx0r2
2563,Yes! #AskTapc https://t.co/vyh3gSeSyk
2564,I think they have given up #AskTapc https://t.co/YZpOJsxhEm
2565,"One life, LIVE it up! #AskTapc https://t.co/EJHjCU0vPm"
2566,Cakes #AskTapc https://t.co/znTSyytHMM
2567,Clearly NO. That's y it's taking longer... #AskTapc https://t.co/8EnxFQgaMB
2568,"Yes, I was given some serious warnings #AskTapc https://t.co/X91QF6MJ58"
2569,Yet to achieve #AskTapc https://t.co/1Xo5SnMw1d
2570,But can I expect the same type of film ??? #AskTapc https://t.co/XRlWsD0Tq0
2571,Unpredictable #AskTapc https://t.co/QkSZdnDoDN
2572,88 percentile. N I thought it was low so wanted to give it a retry #AskTapc https://t.co/QIcV8lg1vw
2573,"I entered coz few people believed I could do it, I'm still here coz I now know I can do it! #AskTapc https://t.co/8813zGjq4X"
2574,I never plan my future #AskTapc https://t.co/DCwQHyvV6W
2575,"Time machine, singing skills and a daughter https://t.co/4UOkrXRS9R"
2576,I miss Shakti Nagar more #AskTapc https://t.co/ZnYc1qKxzr
2577,Coz in our country we first become engineer and then decide which career to choose #AskTapc https://t.co/HlUbCdDUE9
2578,Surreal! It was magic! #AskTapc https://t.co/6pFayhQqb9
2579,An aggregate of 89.6 #showoff #AskTapc https://t.co/oRpTd965S0
2580,That u live so many lives in one life #AskTapc https://t.co/g3AbyjiL6D
2581,I'm more of a chole chawal loving person #AskTapc https://t.co/8KarI5l9xC
2582,Itni mushkil se toh acting hoti hai Bhai! Aur kuch na ho Payega #AskTapc https://t.co/Yofm1oRcny
2583,I genuinely believe that if the movie is well made it will do good at box office! #AskTapc https://t.co/eUxg4Josg3
2584,To get something u have to lose something #AskTapc https://t.co/Cc4t4KWisZ
2585,Wrong handle.ask @ssrajamouli https://t.co/YgUwa1toyp
2586,Much needed break from my regular work! Helps me unwind #AskTapc https://t.co/grjAnRy2qS
2587,Acting was my backup plan. #AskTapc https://t.co/9i5KwbE7Ig
2588,Tapasvini #AskTapc https://t.co/5IYigr8yMi
2589,Please don't cry ☹️#AskTapc https://t.co/JMamayoqTN
2590,Typing is good. Reading is slow #AskTapc https://t.co/CdILmExE2o
2591,Just educate them and give them equal opportunities #AskTapc https://t.co/i8IYm1BciD
2592,So we retain our belief in good and victory of truth #AskTapc https://t.co/KZUWNLHvJe
2593,Right now I'm saving for my new house 😬#AskTapc https://t.co/25x9WtpNEg
2594,I miss doing tamil movies #AskTapc https://t.co/WRg7pJ86dG
2595,This year I fulfilled my dream of leaving an impact. Next year the dream is to live up to that impact #AskTapc https://t.co/XNGDDQ92qo
2596,Hate inefficiency and love good conversations #AskTapc https://t.co/4OoCLRKwVO
2597,Yes I do #AskTapc btw u haven't been mailing lately https://t.co/8b6qnVq5yN
2598,"Skipped my infosys job and MBA dreams for something I had no idea about, ACTING #AskTapc https://t.co/ru82cxhhPz"
2599,My confidence and belief that I'm GOOD 😎😜#AskTapc https://t.co/6VzxywBSwt
2600,A proud Leo #AskTapc https://t.co/cIZjIw7RNV
2601,Me me me! 🙏🏼😁#AskTapc #AskTapc #AskTapc https://t.co/zeDWEY6fdL
2602,"Never comb them, always oil them before u wash them and lots of conditioning #AskTapc https://t.co/LA43jIZYm9"
2603,Be a unicorn!  #AskTapc https://t.co/3wpNTNcwaq
2604,Coz they don't offer me good films #AskTapc https://t.co/GMM3zYk6Q3
2605,To be able to travel in time #AskTapc https://t.co/NeoZvKmQ5E
2606,I would love to know the answer to that! #AskTapc https://t.co/uhkLin8RCN
2607,"Spend time with my family, brings smile on my face anytime #AskTapc https://t.co/QGc7e8yF4y"
2608,Being a celebrity! Any day! #AskTapc https://t.co/pnbWIJelDy
2609,I'm terrible at dubsmash! Never tried it #AskTapc https://t.co/DaofIOudVI
2610,Hope u studied everything. Good luck #AskTapc https://t.co/dnf5ovfprT
2611,That I myself feel lots n lots of happiness when I record my scenes for u all #AskTapc https://t.co/su2cnpCLY8
2612,I have thought over a minute on this n realised I have way too many fears in life 😑 #AskTapc https://t.co/TTqROkhEgu
2613,Arre yaar! With the way Bollywood and my south industries are complaining it feels like I'm sitting jobless! But y… https://t.co/DZnjqXIwm0
2614,"It has helped me gain oodles of confidence, personally and professionally #AskTapc https://t.co/Jwng3PHxlm"
2615,Revolution #AskTapc https://t.co/sFtB6EhfvI
2616,The best performance was by the writer @writish and my producer and director @ShoojitSircar and @aniruddhatony https://t.co/ovlE82APRV
2617,My base ❤️️ #AskTapc https://t.co/ZVXaYj4ntx
2618,I get cold feet thinking about it. I have gotten myself into deep trouble #AskTapc https://t.co/jmwvqUWmDQ
2619,One!!! I have a looooooong list! #AskTapc https://t.co/Gp17XCtEYv
2620,Intelligent! #AskTapc https://t.co/dFH2WXNFLv
2621,Yes! And I did offer him to have lunch as well #AskTapc https://t.co/oi2ip6nY5a
2622,You all ❤️️ #AskTapc https://t.co/um0fK06rG7
2623,When I realise I need to have a kid! #AskTapc https://t.co/mXFJXakOrW
2624,4 n half. (I can only half manage Tamizh) https://t.co/mRt1K3YAUB
2625,Soon :) working on making something happen! #AskTapc https://t.co/SyPNSZd9VC
2626,I craved to experience that atleast once! Studied in delhi itself so never tried mess https://t.co/4rraQZwC7k
2627,Only @VetriMaaran can answer that #AskTapc https://t.co/44WwVGPsVf
2628,Get set Go!!!!! #AskTapc
2629,See u all here in an hour! #AskTapc 9pm to 10pm
2630,What!!!!!! 😨 https://t.co/m17MPxC3Mh
2631,"Target the hottest one 🎯 
#SmartLife November issue. https://t.co/FPacJq3zmf"
2632,"Let's have a chat session today from 9pm to 10pm,make it interesting for me to give equally interesting answers! #AskTapc  👱🏼‍♀️"
2633,@anilsillay inshallah!
2634,@bhawanasomaaya hahaha. Yessss. It's Taapsee Origins! Coming up soon 😁
2635,"All hail #GirlPower on the sets of #NaamShabana Anushka from Direction, Pooja from Production  and Payal from Costu… https://t.co/AQJbarjR1g"
2636,Very soon :) shall announce it here https://t.co/GWmLRQVZFV
2637,Back to my books! How I miss studying ☹️#NaamShabana https://t.co/N8DR9rRLaC
2638,@akshaykumar happy tandas time sir! 👌🏼👍🏼 🚽
2639,@santosh0114 I miss doing Telugu films too :( please get some good roles for me
2640,😡 https://t.co/fBIZBt4AV4
2641,A shot that explains state of my mind #imflyinghigh captured perfectly by @DabbooRatnani for #smartlife November is… https://t.co/RxXWn7bG7b
2642,@ramkamal thankq Ram 🙏🏼
2643,Neither was makhna stuck as I start shooting for the next schedule next month nor I got Naam Shabana post Pink. Tha… https://t.co/mCJeu0U91Q
2644,@Pvsindhu1 so cute ya! I have become all fancy! 😍
2645,@Imangadbedi @TheFilmPink @ShoojitSircar hahahah hahahaha! Angaddddddddddd! Miss you n your sense of humour 😂😂😂😂
2646,One of my favourite too! Coz that was probably the only time we laughed in the movie 😁 https://t.co/SFfFDixqGG
2647,Tell tell.... https://t.co/BChOzvAiZa
2648,@crhemanth yes! Maybe this time I can be the bait n the saviour both!
2649,@crhemanth hahahahaha. I wish!
2650,@jackkybhagnani @honeybhagnani @Saqibsaleem finally! Phew 😥
2651,@honeybhagnani @jackkybhagnani @Saqibsaleem what madness!!!! 😂😂😂
2652,The most energetic person with a limp! https://t.co/fydVQ62fPT
2653,This is what a serious film makes u look like 'off screen' https://t.co/8i6ISFMcs3
2654,@sujoy_g woh toh hai. Very very few. Thanks to people like u!
2655,@MsKajalAggarwal 😘
2656,@sujoy_g but my job is not small! I have to deal with u 🙈
2657,@sujoy_g as of now u r just stamping on them.
2658,@sujoy_g sorry I forgot to mention that this is for everyone but lazy no good people like u!
2659,"""If you stand for a reason, be prepared to stand like a tree. If you fall onto the ground, fall like a seed that grows back to fight again."""
2660,@kumartaurani 🙏🏼😁
2661,Loud and Clear! https://t.co/COPta5i2Uh
2662,And we have guests over as we create magic on set today. @yasminkidwai in house to capture some moments for… https://t.co/u12m5lAJ55
2663,@darshanshetty_ love messages don't need a retort. They need to stay ❤️️
2664,"Get .... Set.... Go!!!!!!
Festivities over now back to business! #workisfun #shootlife https://t.co/ROOIlZbWcK"
2665,@iravikoranga thankq :)
2666,How cool! But yours looks better 😑 https://t.co/pUKzVoB8VL
2667,@KirenRijiju thankq sir 🙏🏼
2668,What are u on??? #jobless #aimless #senseless https://t.co/6vDjI9owbQ
2669,"So much for a happy Diwali, my eyes can't stop watering since morning coz of all the pollution around. Is this what Diwali is really about?"
2670,"And some really beautiful baubles by Tarun Tahiliani 
@DevsB @nickyjaan https://t.co/P2eDiFemp1"
2671,Priyal Prakash to conclude the Diwali bash tonight! @DevsB @nickyjaan https://t.co/7BANKhE5ff
2672,Yeh toh Diwali pe Chakk De India ho Gaya hai!!!! Congratulations to our Hockey team! Champions!!!!
2673,"Why is it that every Diwali, atleast one soldier loses his life on border!? Can't imagine how scarred Diwali will be for the family #sad"
