,0
2447,"Looks like #AliaBhatt broke up with Sid...
Of course who would love to date a flop actor when she is a superstar"
2448,"Sid #Aiyaary is getting postponed every time.
Bichare ki hath ki lakeer ghis gayi hai shayad 😀😀"
2449,"Shilpa fans , honest openion needed,

Dont you think #ShilpaShinde must reduce her weight?"
2450,"It's all about stardom.
Akshay know Khan's will always be favorite than him ...
Indian audience love masala than co… https://t.co/i7wb6dohMS"
2451,"#ShilpaShinde said she shdnt do seriels anymore.

She is absolutely correct. She shd try Bollywood now.
If tv star… https://t.co/hCiBKBfwp3"
2452,"So andaz apna apna and hum aapke Hai Kon won the title of most favorite movies...

Cool decision... Shocking to see… https://t.co/pwBpUGIqcQ"
2453,मोदी की मार और कुछ दिन बाद केजरीवाल की हार अटल है 😀😀😀😀
2454,"आज से ठीक 3 साल पहले , यू टर्न का जनम हुआ 

#VictoryOfCommonMan"
2455,"आज से ठीक 3 साल पहले, सिर्फ केजरीवाल जी की जित हुयी और आम आदमी की हार ....

#VictoryOfCommonMan
@KapilMishra_IND"
2456,"Asli ho ya nakli,

Baat me dum aur reality chahiye.
😀😀
Agree ?"
2457,"If I start promoting any movie, nobody can't stop it grossing 100 cr at least..

But I don't cos I am neutral.."
2458,"#Padman day 1 collections are approximately 10 crore which is fair number.

#TEPK did 11.5 cr nett ...."
2459,"Today #Padman will get huge jump in collections.

होप कल अक्की पाद पे मूवी न बनाये 😝😝"
2460,"Good morning laundo..
Ki haal hai.... 😀😀"
2461,Gained 27 followers and lost 11 (stats by https://t.co/ZIgtIQhsJR)
2462,"Good night guys.

Have a great weekend...
Do full time mahole and chutiyapa"
2463,"वाह ,पहला इंसान देखा है जिसको कोण हैक करने वाला है पहले से ही पता है 😝😝😀😀

इनको राज्यसभा का टिकट चाहिए 😀😀 https://t.co/x7NZsQojrV"
2464,"Don't mind if people call me Bhakt again..
But laughter of #RenukaChoudhary was utterly disgraceful. Itna to Koi ra… https://t.co/ykwL9kER7y"
2465,"Anyone watching one the finest film ever made in Bollywood?

#bajrangibhaijaan https://t.co/nGI49tO32a"
2466,RT @lakhan50253881: I m your huge fan KRK https://t.co/7m0GGTg4Zw
2467,"Hey Media guys,

Which underwear #Taimur wore today? Any idea 😜😜😜"
2468,"The only film of Akki which can earn more than 150 cr Wil be #2.0 

That too cos of Rajni sir 😀😀"
2469,"Modiji can't stop talking about congress and Congress can't stop talking about Modiji.

And both forget India 😀😀😀"
2470,"This is becoming a talk of town #Taimur
Are media walo, jine do yaar hame...we are not interested in this kid anymo… https://t.co/5AdTUlkGWQ"
2471,"#Padman :-
Review :- Very simple film with novel thought and brilliantly executed
Screenplay :- Bit slow but engagi… https://t.co/kiYk16jyZG"
2472,@HardikPatel_ Abe tu Kya prime minister hai ya chief minister hai Jo apna program Bata Raha hai 😜😜
2473,"Good morning laundo..

Today taking day off from all the work...
Only aaram and chutiyapa 😀😀😀"
2474,Welcome to my new 33 followers and goodbye to 12 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
2475,"Good night guys.
Aaj yaar tabiyat kharab hai... Unwell...

So Jao mast 🙏
C you tommorow"
2476,"When the petroleum products will be under GST?

#DavosDarpan"
2477,RT @taran_adarsh: #TigerZindaHai to get the widest release in Russia [over 70 screens] with Russian voiceover... Mark the date: 15 Feb 2018…
2478,यही तो है कांग्रेस का रामबाण उपाय घोटाले करने का 😝😝😝😝 https://t.co/gB4ENbchU9
2479,Don't underestimate the power of #RenukaChaudhary 😜😜
2480,Something very true this guy ever spoke... Must appreciate https://t.co/kINmxem7dT
2481,RT @RVCJ_FB: Huge Respect! https://t.co/MauJL3THN4
2482,"#ShilpaShinde instead of #Sonakshi in #Dabangg3 

What say guys? Will you like this pair? 🤔🤔🤔"
2483,"So public verdict is clear that they want #Kick2 before #Dabangg3 

That's fine....Arbaaz Bhai, please wait for jus… https://t.co/QltzmPzA6j"
2484,When this was printed ? 😜😜😜😜 https://t.co/HjQl3x35U2
2485,Gained 32 followers and lost 9 (stats by https://t.co/ZIgtIQhsJR)
2486,"भाई साहब भाषण में swag तो बहुत था ।
हर कांग्रेसी एक शब्द भी नहीं बोल पाया....

लेकिन मोदीजी अच्छे दिन कब आएंगे?? 
#ModiHitsBack"
2487,"इसीलिए तू कांग्रेस को सपोर्ट देता है गुजरात में...
यार चुतिया है वो तो सही है लेकिन प्रूव तो मत कर 😀😀😀 https://t.co/UYfESesiLv"
2488,"This guy Virat Kohli is really magical ..

जितने रन कोहली ने अपने कैरियर में बनाये है उतने तो हार्दिक पटेल ने पैसे… https://t.co/vlnmZGXBaz"
2489,"This guy Virat Kohli is really King Kohli...
He can score anywhere in the world when he has aggression.

Well played captain 
#INDvSA"
2490,"Did any notice,
Ali abbas Zafar given the hint about lead heroine of #Bharat?

#BhumiPednekar ??? 🤔🤔🤔"
2491,Ga*** fat gayi yaar https://t.co/g9qQ9hEyQR
2492,"I hope there will be clash either at Christmas or Eid...

Only Bhai can't book both big holidays 😀😀😀

#Kick2"
2493,"Which film you want first ?
#Kick2"
2494,"RT @taran_adarsh: It’s OFFICIAL... Salman Khan will have two major releases in 2019...
Eid 2019: #Bharat
[director: Ali Abbas Zafar]
Christ…"
2495,Sorry #Dabangg3 https://t.co/wSGWR9mcP1
2496,RT @KRKBoxOffice: Salman khan booked entire 2019. #Bharat on EID and #Kick2 on Christmas.
2497,"This is gonna be best decision ever by Sajid Bhai... BLOCKBUSTER on the way..

Feel sad for Arbaaz , no #Dabangg2 yet 😜😜😜

#Kick2"
2498,"Change the director...
#DEVILISBACK https://t.co/BeY1gYnrLf"
2499,Hope #Padman don't turn out to be #Sadman 😜😜😜
2500,"Good morning guys..
Where is chutiyon ki fauz means media today ? 😜😜"
2501,Gained 47 followers and lost 5 (stats by https://t.co/ZIgtIQhsJR)
2502,"Good night guys..

Today was very good tweets and conversation we had.

Love u all"
2503,Wow... 523000 RT reach is very good.. soon it will be 5 million https://t.co/eVIp2RtVYu
2504,"My week on Twitter 🎉: 471 Mentions, 17K Mention Reach, 6.01K Likes, 1.74K Retweets, 361 Replies. See yours with… https://t.co/LoVr6UTRWo"
2505,"But what's wrong in disclosing the details about Rafale deal?
Modiji you always speak about transparency , or that'… https://t.co/q5TzzbmIvu"
2506,"When this man speaks, it's 1000% true..

Poor Rajdeep 😀😀 https://t.co/DXiiH5eDFI"
2507,Ye dekho..... 😀😀😀😀 https://t.co/PQnc0RHtcw
2508,"Last experiment of Anushka #Phillauri was flop , hope this goes correct.
#Pari"
2509,"बच्चा परेशांन कर रहा हो तो दिखा दो परी का पोस्टर, अपने आप परेशांन करना छोड़ देगा 😝😝

#Pari"
2510,"This sadak chhap @meamabhishek living in dreams. He thinks Rahul Gandhi will be prime minister.

Abe tab to Sunny l… https://t.co/tqHV4wCL4F"
2511,"These #KhapPanchayat are blot to society. How can they order anything which is harmful to human being?

Those who b… https://t.co/hdWPUeIyFN"
2512,"Waah Kya ladki hai Bhai...

Bass acting aani chahiye #loveratri https://t.co/woLj3vgXQ1"
2513,"Let's have a neutral poll :-

Which of these films you NEVER FEEL BORED WATCHING?"
2514,"मोदी जी,
एक के बदले 10 सर? कब, कहाँ , कैसे?

#Srinagar
@narendramodi"
2515,"Bhaijaan I know you are talking about leading lady in #Bharat 

Well done 😀😀😀 https://t.co/OQZ2Z0te1s"
2516,"Extremely intriguing trailer of #Raid 

This looks kind of same like #Special26 but Ajay looks damn good than Akki… https://t.co/dM4O4ZEqYx"
2517,Cool Look.. the prob with Hrithik is even if try too hard to look Lukhha but he always look like rich foreign guy 😀… https://t.co/eIwV81xeQP
2518,"Kejriwal ji yaar alag hi Insaan ban Gaya hai..

Jab koi musalman ki maut Hoti hai tab raat ko 2 baje bhi tweet Kart… https://t.co/y83edm6XR7"
2519,"Saw look test for #Brahmastra from Ranbir and Big B...
To be honest, this movie is Maha flop from the name itself.… https://t.co/5NHdNiK7yR"
2520,"#Sensex down by 1200 points .. three days in a row..

Jaitely ji, if you keep in increasing taxes , this is bound t… https://t.co/jY5s9fl2gL"
2521,"Our biggest fans this week: @kapilianJB, @shashipathak15, @Pa1_TheHero1. Thank you! via https://t.co/YW3ZTgIYAP https://t.co/75qN9Fx8qN"
2522,"Another #Drishyam in the making..
Poster looks superb #Raid https://t.co/iETCK6rC0Y"
2523,"Good morning guys...
For all #2Rs ppl.... Increase your aukad to 20 at least 😜😜😀😀😀 https://t.co/HIiUOrleW2"
2524,Welcome to my new 58 followers and goodbye to 11 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
2525,"RT @KapilMishra_IND: दिल्ली की जनता की जीत !!!

कान पकड़ कर मजबूर किया मुख्यमंत्री को #AnkitSaxena के घर जाने पर

AAP की धर्म और जाति की रा…"
2526,"So Abhishek Bachchan has agreed to do #Housefull4 

Only a flop director can understand flop actors issues 😜😜😜"
2527,"Nice to see Kapil Sharma is back trending..

#Farangi ke bad L lag Gaye the bichare ke 😜😜😜"
2528,"गलती से "" आपके मुह में गु शक्कर मत बोलना "" 😝😝 https://t.co/28dlrcZEoK"
2529,"Hey Akki fans,

If Akshay don't release any of his film on national holiday then what about Independence day weekend for #Gold? 😜😜😜"
2530,"This is looking damn good.

All the best @Anilsharma_dir ji..
All the best for #Genius https://t.co/6w47weg0kL"
2531,"According to my sources , 
#ShilpaShinde may get a gud role in upcoming period drama #Bharat 

Waiting for the confirmation 👍"
2532,"If @ArvindKejriwal visits #AnkitSaxena just because of 
@KapilMishra_IND then he should be ashamed of it.

Hats off… https://t.co/tRIo4CqPoA"
2533,😀😀😀😀😜😜😜👇👇 https://t.co/72vYvEAwcz
2534,#ShilpaShinde may land a great role opposite Salman Khan in an upcoming film.
2535,"Amit shah ji, just one surgical strike isn't enough. 4 captains killed by Pakistan army in last week and you are st… https://t.co/X11IXz8iRI"
2536,"भाईजान, कभी 60 साल से गरीबी हटाओ बोलने वाले राहुल गांधी के लिए भी कुछ शब्द बोल दो, हरामी हो लेकिन दिखाओ तो मत 😝😝😝 https://t.co/RY5sjCZxZV"
2537,"This wasn't expected from you @narendramodi ji..

Ab vote bank politics aap BHI karne lage? https://t.co/vJAwasMWCN"
2538,"Who is this haddiyon ka kutub Minar @meamabhishek ?

He looks like bhikari from Tanzania 😜😜"
2539,"Hey Akki fans,

I don't mean Akki can't give ATBB, I just want his movies doing 250 to 300 cr business too just like other Khan's.
Got it?"
2540,"Akki Bhai kitna bhi uchal lo Lekin aapki konsi bhi film 100 se 125 karod ka hi business karegi. 

Example #Padman 😀😀😀😜😜"
2541,"World's so called richest Cricket board @BCCI couldn't renew it's domain.
They can't pay chindhi 17000 rs. 
Muzse le lete yaar  😜😜😜"
2542,जिस दिन उन्फोल्लोवर काउंट फॉलोवर काउंट ज्यादा होगा उस दिन ट्विटर छोड़ दूंगा 😣😣
2543,This sushant Singh Rajput has become too over confident dat he is giving photos in underwear thinking he has become… https://t.co/xIFtPpNfXy
2544,Yaar ye Taimur ne sab ka jeena Haram Kar Rakha hai ....aur ye mediawale bhi itne bewkoof kaise ho sakte Jo uski pot… https://t.co/EaDHDgS7Dn
2545,"@JPNadda Nadda ji, what are doing sitting as a minister since years?
64% of antibiotics in India are unapproved sti… https://t.co/OizRwUkyfD"
2546,"Good morning...

Aaj kisi na kisi ki loonga.... Keh ke 😀"
2547,सार बिल्लो सोई नहीं क्या? 😊😊😊 https://t.co/7UomrmPPe7
2548,"Chutiyaa #KarniSena now saying they support the film #Padmaavat 

As it glorify rajputs, Abe chutiyo ki fauz, pehel… https://t.co/MwzfnKFuaH"
2549,"Aaj to Bhai sahab single pasli #YuzvendraChahal ne South Africa ki khol ke Mari 😜😀😀

Jaan hai launde me 😀
#INDvSA 
#Chahal"
2550,"I challenge to Modiji that , if I get 2 crore price of myself in India then I can believe you brought #AchheDin to… https://t.co/bdttrkXk4c"
2551,I request SLB not to make any film of history going forward where you can get slapped 😀😀
2552,#Race3 going to be shot in Bangkok where high octane action scenes will be shot
2553,"Good night guys.

कल करे सो आज कर, आज करे सो अब"
2554,Last 24 Hours = 24 Followers and 18 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
2555,"Happy birthday junior Bachchan sahab..may you get good movies and you again start rolling.
 Lots of love and respec… https://t.co/1IwDnGHw0j"
2556,"Anyone observed chutiyapa of #Twitter  nowdays?

If we are scrolling down to any tweet, it gets to the top all of a… https://t.co/kwAtyZZyRb"
2557,दो तीन ट्वीट मोदीजी के सपोर्ट में क्या कह दिए हम तो देशद्रोही बन गए
2558,"RT @Swamy39: Raksha Mantri Ms. Sitharaman has refused to deny the J&amp;K Assembly statement of CM Mehbooba Mufti on the FIR, that RM pre-appro…"
2559,RT @Swamy39: Sonia Gandhi hates Hindus! This truth is revealed by none other than Former President Pranab Mukherjee https://t.co/YBF7tMjy4h…
2560,RT @Swamy39: It is time for PM to call for an explanation from Ms. Sitharaman as why she has not contradicted Mehbooba’s claim that RM okay…
2561,MAHA FLOP in the making 😀😀😀 https://t.co/TQkd95qEjR
2562,#Padmaavat is rocking everywhere. Shahid should thank #KarniSena million times for giving him one of the biggest BL… https://t.co/4Cr7IuBx4O
2563,"Guys whats your take on today's match?
#INDvSA 
India will win or lose?"
2564,From secret sources :- #Bharat has an extraordinary story which can make people cry and laugh and feel proud at the… https://t.co/zC5ZfVwD57
2565,"Sorry for the abusive tweets...
My account was hacked....

Good morning all... 🙏🙏🙏"
2566,Last 24 Hours = 27 Followers and 12 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
2567,@SbSamanbutt Yes.... You look great..
2568,10000 % Sahi baat https://t.co/NJAtgIXsHu
2569,"Hey Hardik, this is for you 😀😀😀

Congratulations for the khitaab 😀😀 @HardikPatel_
 https://t.co/YTp52J9avW"
2570,Congratulations #IndiaUnder19 cricket team for doing full maa behen of Australia in their own subcontinent... Jai H… https://t.co/xfm44VDGMc
2571,"Well done Bhai... You are really one of the most hard-working director Bollywood has ever got...

All the best for… https://t.co/1zoPHyXJvN"
2572,"Plenty of #2rs ppl think that they are the one who are driving families. Abe lukhho, it's women who drive your fami… https://t.co/kqD66ZZ2E1"
2573,#TigerZindaHai recorded second highest 6th week of all time after bahubali2 in this decade which is EXTRAORDINARY f… https://t.co/1CBkHcebwm
2574,"Good morning laundo and laundiyon..

Have a great weekend... Full time booze and full time chutiyapa reloaded..."
2575,"41 Followed, 14 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
2576,"Good night guys.
Don't do chutiyapa anymore... Modiji can track anytime 😜😜😜"
2577,"Guys, I want maximum votes here like you did for #ShilpaShinde
So come on 👇👇👇 https://t.co/YTp52J9avW"
2578,"Look at this... even John don't know what he has made 😀😀

That's why shifting shifting and shifting https://t.co/O1ngcOICCC"
2579,"RT @KapilMishra_IND: . यूपी के अख़लाक़ के घर तक गए
. हरियाणा के रामकिशन को एक करोड़ 
. रेयान की घटना पर बयान, ट्वीट, हल्ला

लेकिन दिल्ली के…"
2580,@Aditya_Verma05 @BEING_DREADED @irfan_Thug @IamSamSanyal @amitpan08012227 The only star who given blockbusters with… https://t.co/afcNnqMBvO
2581,"#Hichki can turn Office to be dark horse.
May be surprise hit cos of unique storyline and excellent acting from Rani"
2582,Look at the love for Congress https://t.co/vqzuvjKaJW
2583,"RT @KamalRKaan: #Budget2018
#FinanceMinister

How is the budget 2018?"
2584,"How do you define friendship ? SRK ?
lots of love

#AskSRK"
2585,"People are now days doing full time chutiyapa in the name of budget..
Sandas pe sandas..."
2586,Please equate this to any personality according to you 😀😀 https://t.co/Lpd8clVFsU
2587,देश का तो पता नहीं लेकिन आपने दिल्ली वालो को जरूर बेवकूफ बनाया हुआ है https://t.co/bznl5ZEiCT
2588,"Anyone saw new #JEEP ?
I am planning to purchase.
Any reviews guys? 

I loved it's classy look"
2589,Soooooo true 😀😀😀 https://t.co/QYZ75aNQsY
2590,@HardikPatel_ चूतियों का राजा कोण है?
2591,"Congratulations Bhaijaan @BeingSalmanKhan 

#TigerZindaHai crossed #PK becoming the third highest grossing film of… https://t.co/9Vyv343bIs"
2592,"The concepts is really good which is untouched till now.
Prerna Arora is master in choosing stories .. #KriArj goin… https://t.co/LCbI0Jy9NL"
2593,"Suna has Shahid Kapoor want to increase his price after success of #Padmaavat 
Are Bhai, film #Karnisena ki wajeh s… https://t.co/k0ULPGrsYl"
2594,"Good morning guys.

Love you all to the core. Keep smiling and don't worry.

God is great...👍👍👍"
2595,"This is a tight slap to ruling govt who is just behaving like Modi can save you Everytime. 

Vasundhara ji, Modi ca… https://t.co/qfWmQb3Nts"
2596,"RT @IPS_Association: Great job constables K Chandan &amp; Inayathulla Khan from Bahadurpura, Traffic PS for showing incredible presence of mind…"
2597,Latest Stats = 39 Followers and 11 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
2598,"Congratulations Virat Kohli for another century. this has become a habit now ...

Well played 

#INDvSA"
2599,"RT @Shaileshtyagi89: Reactions of greatest Economist of India over #Budget2018

#RightToHealthcare
#AntiMiddleClassBudget https://t.co/WAqt…"
2600,RT @SirrrJadeja: Shikhar Dhawan Waiting For Virat Kohli To Come Back To Pavilion. 😂 #INDvSA #SAvIND #SAvsIND #Kohli https://t.co/WADc2aZJ83
2601,"You want India to ? 
#IndvSA 
#IndvsSA"
2602,"#Shilpashinde swag is so unmatched that if she fight a Loksabha seat against Rahul Gandhi , she will win with absolute majority 😀😀😀"
2603,Upcoming BLOCKBUSTER movie 😀😀 https://t.co/6EYu6yXq3i
2604,"#Padmaavat is rocking everywhere.
But can't do 300 cr  business.

Still it's recovered it's investment and made som… https://t.co/tJGp6nttnd"
2605,"Lol https://t.co/xj0gIQsP8s..
What's movie title 😜😜😀😀 blockbuster https://t.co/WM7lGuuTDH"
2606,RT @taran_adarsh: ॐ साई राम https://t.co/6DuZSdog29
2607,"कल के लौंडे जिनको खुद का बजट भी नहीं बनाना आता था, देश के बजट की बात कर रहे है,
और कितने अच्छे दिन चाहिए 😝😝😝 https://t.co/ihH4cOlJel"
2608,"#Budget2018
#FinanceMinister

How is the budget 2018?"
2609,"RT @KapilMishra_IND: आभार !!! 

देश के किसान, सभी किसान आंदोलन लगभग 30 सालों ये हर सरकार से यहीं मांग रहे थे। 

किसान को इनकम बढ़ने का मतलब…"
2610,"RT @KapilMishra_IND: Dear @arunjaitley जी

कुछ तो दे दो विपक्ष को बुराई करने के लिए, एकदम सन्नाटा है twitter पर . 

#budget2018"
2611,"Kya yaar, no relief for salaried class.
Waise bhi #2rs ppl Kahan tax bharte hai 😜😜
Tax to hum jaise topkhan bharte hai 😀😀

#Budget2018"
2612,"These smart cities is just hoax and nothing concrete. 

#Budget2018"
2613,"Big Game Changer: Universal Health Care- Ayushman Bharat 

10 crore families will be saved from falling into povert… https://t.co/vScXiUixuT"
2614,"Govt will launch 5 more cartoon channels for Shri Rahul Gandhi 😜😜😜
#Budget2018"
2615,"I am desperately waiting for tax slabs for salaried middle class employees as well as industries. 

#Budget2018"
2616,I hope jaitely ji will launch two three news channels for covering daily activities of #Taimur jisne sab ke naak me… https://t.co/05aYyxe19K
2617,"The best part so far as providing 5 lacs insurance per family for 10 crore poor families of India.

This is commend… https://t.co/dpXLOGMB7W"
2618,"Today's menu 😀😀
 
Caution :- Drinking is injurious to health https://t.co/pd1wRsdomE"
2619,"मोदीजी, अगर आज नहीं तो कभी नहीं

#Budget2018"
2620,"This is this last chance for Modiji to win over all the people who are just paying taxes after taxes. 

Modiji, jus… https://t.co/OdsiFmLhJf"
2621,Latest Stats = 44 Followers and 15 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
2622,Which one will you prefer to be?
2623,"Mere 10000 follower ko milega jabardast inaam...
Wait and watch 😌😌"
2624,"Good night laundiyon....

No good night to laundo... 😀😀😀 https://t.co/4AKJ8o92fn"
2625,Hi Bhai https://t.co/q5651XtM8D
2626,"Wow , chhichora Ranveer Singh is most overrated actor and I agree with public 1000% https://t.co/wS55YM5G4l"
2627,RT @ashrafghani: PM Modi called me to offer condolences on the recent senseless killings of civilians across #AFG by the enemies of humanit…
2628,"This is called a smart movie ..
Smart foreign policy of PM Modi 😀😀👍👍🇮🇳 https://t.co/m0kFY5rmjF"
2629,"Sad reality of India 

 https://t.co/5Fw3rU2JuE"
2630,"SRK fans abuse me everyday...
Guys, agar SRK ki har film Maha flop ho rahi hai to main Kya karu? 
Batao 😀😀😀🙏🙏

Get lost guys"
2631,"Anyone missing #ShilpaShinde and #biggboss11 ?

RT if you agree 😀😀
Like if you don't"
2632,"RT @KapilMishra_IND: Watch A Delhi Muslim Baba Khan Exposes Kejriwal Dirty Muslim Politics -
 ""My Name is Khan, I am NOT your Vote Bank"" ht…"
2633,Finally truth prevailed 😜😜😀😀😀 https://t.co/j3PEN96CjI
2634,"ये देखो, फूला हुआ पेट, 5000 का स्वेटर, 10000 की चश्मे की फ्रेम , ये है हमारे आम आदमी केजरीवाल ... https://t.co/SVRQwawOGT"
2635,RT @abpnewstv: Accomplices Nasim and Wasim are said to be absconding. https://t.co/Kj8yKS6ys9
2636,"RT @republic: #IStandForTiranga | Main accused in Chandan Gupta murder and alleged shooter Salim arrested by the police
https://t.co/vQ7i8R…"
2637,"Any tweets from @ArvindKejriwal @sagarikaghose @OfficeOfRG for main accused Salim ?

I strongly condemn this murder… https://t.co/FzVnlLwuu3"
2638,"मेरे अगली फ़िल्म देशद्रोही 2 में गाना होगा "" आशिक बनाया बाप ने "" 😝😝😀

वो गाना भी हिमेश भाई गाएंगे 👍

#AashiqBanayaAapne"
2639,"This song was indeed one if the biggest chartbuster song that year.
Right form auto to bar to hostels to saloons th… https://t.co/jQ2gXf3lDy"
2640,"Even god is not happy with the way Arvind Kejriwal is working in delhi. 
😜😜😀
#earthquake"
2641,Karni Sena saying if sunny Leone can be star in India then #Padmaavat has to be BLOCKBUSTER and they are correct.
2642,"Lol lol lol..
What a cake 😜😜😜😜 https://t.co/Ma8C8jXtft"
2643,"Good morning Aliya ....
Bass khush? 😀😀 https://t.co/u04e9CH3iQ"
2644,So what's wrong in firing for self defense? Why these chutiya are pelting stones on army who saves them every time?… https://t.co/p4dSdCesH9
2645,"Good morning laundo

Follow me to have good laugh every day 😀😀😀"
2646,Would be great if I also get standing ovation when I start my speech 😀😀😀 #SOTU
2647,Last 24 Hours = 33 Followers and 15 Unfollowers (stats by https://t.co/ZIgtIQhsJR app)
2648,"Good night guys 

😀😀 https://t.co/yzeveBhCyP"
2649,"My week on Twitter 🎉: 582 Mentions, 4.12K Mention Reach, 3.11K Likes, 793 Retweets, 353 Replies. See yours with… https://t.co/GtwoHFk1FH"
2650,RT @PMOIndia: The Khelo India programme has been introduced to revive the sports culture in India at the grass-root level by building a str…
2651,"With due respect, Hopefully now onwards they give much quicker judgements especially for the rape cases. https://t.co/8C3zOUVNHj"
2652,POLL :- Who is most overrated actor of all?
2653,Nowdays stars are behaving like they are only making films Hit. Abe chutiyo it's audience who make it hit or flop.… https://t.co/yzXh0s1I2K
2654,"Twitter has verified this account sooner than it even started tweeting 😀😀😀😜
Anti modi Twitter ? Just kidding 

@RashtraManch 
#RashtraManch"
2655,कांग्रेसी गांधी जी का नाम लेके खुद की पुब्लिसिटी करने से नहीं चुकते लेकिन उनकी दी हुई खादी का प्रचार 60 साल में कभी… https://t.co/rsAFxi8TZz
2656,"#TigerZindaHai will cross business of #PK tomorrow..

Only Khan who can challenge Aamir is none other than Bhai Salman Khan 👍👍👍"
2657,"Being anti modi is fine ... But standing with these who has very good history of being pro-pakistani , prakash Raj… https://t.co/jvdNYxzMf9"
2658,"भाई, चन्दन कुमार के लिए भी कुछ बोल देना था, गाली ही सही 🤔🤔

तुम जैसे भारत के दलालो ने देश की इज्जत दाव पे रख दी है https://t.co/vknDEI7Z7G"
2659,"#ShilpaShinde fever sar Chad ke bol Raha hai abhi bhi..
Google shows the number of hits for Shilpa has increased ma… https://t.co/5yLgQUBGEU"
2660,"Manoj bajpayee ji hai to box office collections ke bare me to bhool jao 😜😜😜

#Sonchiriya"
2661,"Yaar he dacait Kam aur model jyada lag Raha hai 😜😜

#SONCHIRIYA https://t.co/GV6R7vSYWH"
2662,"#Padmaavat passed crucial Monday test, collected very good 14 cr nett.."
2663,"Our biggest fans this week: @shashipathak15, @ShilpaFan1, @_biggbossfc. Thank you! via https://t.co/YW3ZTgIYAP https://t.co/zliHmIAKzE"
2664,"अबे ओ मुल्ले , 
तुझे बडा पाकिस्तान पे प्यार आ रहा है, रोज सैनिक पाकिस्तान मार रहा है चीन नहीं..
तू अपना धर्म क्यों… https://t.co/WuhPLqqFHK"
2665,Good morning with the great news that India under 19 Cricket team soon to beat pakistan in U 19 world cup semi fina… https://t.co/4rAewnBa5y
2666,Welcome to my new 30 followers and goodbye to 13 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
2667,"Good night guys.
Have some pocket money 😀😜😜😜 https://t.co/GRUynpwLKy"
2668,"Why can't firebrand @myogiadityanath arrest all those who are responsible for 
#KasganjTruth ???

Let it be if thos… https://t.co/dt6i8Lj6fB"
2669,"Don't use pellet gun on the stone pelters,but kill the person fr chanting Vande Matram..

What the hell is this? Hi… https://t.co/9jnXZA6Icw"
2670,This Omar Abdullah is a blot to India and Islam. How can he support deshdrohi stone pelters and stand against army… https://t.co/KWq0LWIz86
2671,Lots love who said my price is 200 crores 😀😀😀 https://t.co/c8TT26VDZO
2672,I accept my defeat 😐😐😐😐 https://t.co/c8TT26VDZO
2673,Now days #HinaKhan is very envy for #ShilpaShinde 😜😜😜
2674,"#ShilpaShinde should do another Bhabhi show to counter whatever wrong the producers of #BGPH did with her.

She is… https://t.co/ALdaXJoXiJ"
2675,"ये देखिये अपने आम आदमी अरविन्द केजरीवाल जी के नए कारनामे 😀😀

सर सिर्फ ट्वीटर से काम होते रहते तो दिल्ली कब की लंदन… https://t.co/c3LMGLgJVm"
2676,"Wow.. how can a literate like Kejriwal appeal against order of president ? No court will agree to it.

Yar chutiyaa… https://t.co/bI1Bu289R8"
2677,😀😀😀😀😀👇👇😜😜 https://t.co/4zMzamlR6l
2678,SLB should pay half of the profits from #Padmaavat to #KarniSena for doing record tod free publicity 😀😀
2679,"Modiji, petrol ke price kab Kam karoge? GDP ka thodi der ke liye bhool jao aur aam aadmi ke bare me socho..
#EconomicSurvey2018"
2680,"#CSK folks are very Happy that the team has came back .
But bhai logon, if final match happens between Mumbai and C… https://t.co/KxkO3WZfBv"
2681,Abe Meri knowledge Kitni hai ye bhagwan bhi nahi janta 😀 https://t.co/ZvkpG4gEb5
2682,"Can't believe #MumbaiIndians didn't buy lendle Simmons who single handedly won them two Ipl's.
What a chutiyaa team.

#IPLAuction 
#MI"
2683,"Now #TigerZindaHai will be 3rd highest grossing film after #Bahubali and #Dangal

Can't believe people liked total… https://t.co/QTsNp4VH9W"
2684,"#TigerZindaHai has outsmarted many content films like #BajrangiBhaijaan #PK #Dangal

As this is running great even… https://t.co/7rZYqieaj0"
2685,"The actual value of #Padmaavat weekend is 145 cr instead of 110 cr but still this is great and strong trend.
Hope t… https://t.co/banjgynvBW"
2686,"Despite all the chutiyapa by Karni Sena #Padmaavat has recorded exceptionally well collections. 
This epic has coll… https://t.co/Il6Pt2RX6f"
2687,"Good morning all Bhikaris and all chhichoras...

Have a great start of the week.. 😀😀😀"
2688,"Good night all laundas...
You are great ... Love you all.. https://t.co/LXXglj9Ysn"
2689,"Sorry guys.. was busy in doing business..

How are u doing? Missed my tweeets? 🤔🤔😀"
2690,Welcome to my new 28 followers and goodbye to 7 unfollowers (FREE stats by https://t.co/bpLMmfMPZE)
2691,To bosdk Doob Mar... Mat dekh mere tweet .. 0.002 rupees ppl https://t.co/NAQ6nHw2Es
