,Unnamed: 0,0
1723,1723,"Good night laundo...
Have a peaceful night....🙏🙏🙏❤ https://t.co/7rxjqc7Mpk"
1725,1725,Gained 27 followers and lost 7 (stats by https://t.co/ZIgtIQhsJR)
1726,1726,"BREAKING :-

Kejriwal apologized to me for being CM of Delhi 😜😜😜😜"
1727,1727,Tu side me ho ja pahale... https://t.co/lv1pvTvLks
1728,1728,"I don't know but I have started admiring Kapil Mishra because of his honest stance on AAP politics...

@KapilMishra_IND"
1729,1729,"RT @AskAnshul: First, Arvind Kejriwal apologized to Nitin Gadkari. Then, Avtar Singh and Now, Bikram Majithia. And, Second lawyer of Kejriw…"
1730,1730,"RT @Shehzad_Ind: Congress short of votes to ensure ""secularist"" Kumar Ketkar reaches Rajya Sabha (death of Patangrao,etc ) ""Secular"" Cong r…"
1731,1731,"2019 Loksabha elections:
 
BJP + RSS + REPUBLIC TV + ZEE TV 
Vs 
Congress + Left + BSP + SP + TDP + RJD + Shiv Sena… https://t.co/WoVfsaNFkx"
1732,1732,"RT @KapilMishra_IND: Dear @capt_amarinder -  SIT shd check relation of Kejriwal with drug dealers

Ashish Khetan got evidences on Drug Mafi…"
1733,1733,"RT @KapilMishra_IND: किसी की 56""की छाती
किसी की 56"" की जीभ https://t.co/V3Nshy7phU"
1734,1734,"Bwahahhaaha....
Ijjat uchhali ja rahi hai @ArvindKejriwal ki.... Waise thi hi kab 😜😜 https://t.co/3Rf81hEF1g"
1735,1735,"Hoping a speedy recovery for 
#IrrfanKhan ji..
I know he wil come back stronger than ever before...

God bless you sir..."
1736,1736,"वाह क्या बात कही है @ArvindKejriwal के बारे में ....
यही है असलियत इस नमक हराम नेता की...
#बिक्रममजीठिया https://t.co/BkHYgyhIEQ"
1737,1737,"RT @DrKumarVishwas: I hv been regularly dropping my shows to attend several court hearings related to 2013, 14 and 15 poll campaign without…"
1738,1738,RT @himmatshergill: I had left my home seat of Mohali where i had got maximum votes in MP elections and fought against Bikram Majithia agai…
1740,1740,"Abe to pure vote Bachchan sahab le lete 😀😀😀
Isiliye No Bachchan... https://t.co/e6z0vUtLHn"
1741,1741,"Let's have a poll..
Out of these, 
WHO IS MOST LOVED STAR IN INDIA? 😀😀👇👇"
1742,1742,"RT @rameshlaus: At the end of 2 weeks, #BajrangiBhaijaanInChina has crossed ₹ 200 Crs Gross and Total reaches $31.06 Million [₹ 201.74 Crs]…"
1743,1743,"#SonuKeTituKiSweety is doing extraordinary business even after 3 weeks that too on weekdays.

Sure to cross 100 cr… https://t.co/3L8StVuPmt"
1745,1745,"Whole world will laugh if people of Delhi still vote for @ArvindKejriwal 
Even after these series of serious chutiy… https://t.co/sLgR3h8eTO"
1746,1746,"Good morning...

आज का ग्यान :-

जिन्दगी में झुठ बोलो लेकिन केजरीवाल की तरह लोगों की भावनाओं के साथ खिलवाड़ मत करो।… https://t.co/RZbg832J5N"
1747,1747,"Look at this... 
Official party handles tweet then and now it's CM withdraw his comments..
Is this some kind of jok… https://t.co/qazg2zl05K"
1748,1748,Good night laundo and laundiyon... This is dedicated to you guys... 🙏🙏🙏😀😀❤ https://t.co/xzf5QnR5Ey
1749,1749,RT @ippatel: AAP statement after #ArvindKejriwal's apology to Bikram Majithia. https://t.co/n0ewS2ek1t
1750,1750,"RT @mssirsa: Congratulations @ArvindKejriwal 
You are the first CM of India to BRAND yourself a “LIAR”

I ask Punjabis sitting in USA &amp; Can…"
1751,1751,"RT @SwamiGeetika: @ArvindKejriwal After Telling people of Punjab that Bikram Majithia would be in jail before April 15th, CM Arvind Kejriwa…"
1752,1752,"#RAID 
One word review :- NAIL BITING ... SUPERB
 rating - ⭐⭐⭐1/2

Ajay acted really well along with all support cast.

Go for it ✔✔"
1753,1753,"Bwahahhaaha.....

Poor aaptards.... Bikram Majithia https://t.co/0dDq0glkWl"
1754,1754,"This would have happened even if AAP govt would have formed in Punjab.. .
Where r aaptards?? https://t.co/FkDbyCbvCq"
1755,1755,"RT @ippatel: U Turn master Kejriwal has tendered an apology to Akali Leader Bikram Majithia for his allegations of running drug Racket, aft…"
1756,1756,"21 Followed, 6 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
1758,1758,"#HappyBirthdayAliaBhatt

Happy birthday to the coolest, hottest , talented , ever green, diva 

@aliaa08 🙏🙏🙏🙏"
1759,1759,"This is say on ""DANKE KI CHOT"" 

So don't b over smart....ok ??? https://t.co/E1ofCq6E7I"
1760,1760,"I am looking forward for #Raid
The film looking awesome after #Drishyam

It will open good and do good.."
1761,1761,"#Race3 number ""Allah Duhai hai"" will be biggest blockbuster of 2018.

The song shot as large scale. 

Remo does choreography best in India"
1762,1762,"#Bajrangizbhaijaan is doing superb business in China even after 3 years.

That's the stardom of @BeingSalmanKhan 

#Race3 is next...."
1764,1764,"Abe haramkhor, Sach bola to Kya chaatukaar ho Gaya...

Zuth to sabko pasand hote hai... https://t.co/P3cRSaE0gG"
1765,1765,"Alia is next superstar actress of Bollywood. Extreme talent and awsome looks...
#Raazi https://t.co/i9NrAdAmTx"
1766,1766,The best thing happened to BJP after #Gorakhpur &amp; #Phulpur loss is they got a warning regarding the upcoming allian… https://t.co/4udqkpulBO
1769,1769,BSP - SP alliance has given talk of gathbandhan sarkar in 2019 but history proved that such govts never completed f… https://t.co/hXEJxbqaio
1772,1772,RT @biki_goodboy: @KamalRKaan https://t.co/RNNKx7lkUB
1773,1773,"#ShilpaShinde will soon star in A grad Bollywood film.

Wait and watch..."
1775,1775,"Any comments on #EVM sir?

Fake evm specialist @tehseenp 😜😜😜 https://t.co/Id33UjzQtV"
1777,1777,"What a performance by @INCIndia 😀😀

CC @OfficeOfRG @tehseenp @mvadera 
#UPByPoll 
#RahulGandhi https://t.co/krKavAAZ71"
1779,1779,Gained 28 followers and lost 10 (stats by https://t.co/ZIgtIQhsJR)
1780,1780,"RT @KapilMishra_IND: करप्शन से लड़ने आये थे 

अब AAP का काम कांग्रेस, बसपा, सपा के घरेलू उत्सवों में नाचने और ताली पीटने तक

बारिश किसी की…"
1781,1781,"Abe Oye #2Rs ppl, 

Do some work than abusing everyone on social Media....
Get a life lukhhas"
1782,1782,Congratulations bhade ke tattu @sagarikaghose  😀😀 https://t.co/0cakOnfpXN
1784,1784,"#RahulGandhi ji ,

Can you please look in the mirror?
Don't you think, you are a liability on Congress? 
#GorakhpurByPoll #Congress #Phulpur"
1786,1786,"#Gorakhpur  &amp; #Phulpur can be sigh of relief for @yadavakhilesh &amp; Mayawati but they have to accept that , they didn… https://t.co/VaTY7lRFak"
1787,1787,"RT @KyaUkhaadLega 
#GorakhpurByPollResult 

Samajwadi Party : Yay we are winning for sure !

BJP : Let the final re… https://t.co/gC5HfK8OLH"
1788,1788,Sahi baat mere bhai https://t.co/YULLDEvSAr
1791,1791,"#Race3 can turn out to be extraordinary film.

Looks like Remo has taken it very seriously when bhai fans abused hi… https://t.co/MnxvZHgXIj"
1792,1792,"Actor #NarendraJha will be last seen in #Race3

He was finest actor we had in our industry."
1793,1793,"This is really SHOCKING news 
What's happening in BOLLYWOOD. 
Heart attacks have become too common now days.

Guys,… https://t.co/cDCjkB2PCD"
1795,1795,"""It would not be much of a universe if it wasn't home to the people you love ""

What a line by late Stephen.
You ar… https://t.co/sXsvSHPCSz"
1796,1796,"One of my Marathi friend sent this to me and this is really FUNNY 😀😀😀
He explained me the meaning 😜😜 lol lol lol https://t.co/TlcV5vDBM6"
1797,1797,"Don't care for those who don't care about you...

Life is a revenge ..

Good morning"
1798,1798,"#HappyBirthdayAamirKhan

Happy birthday mega star of India and Mr. perfect @aamir_khan 

May #ThugsOfHindostan turn… https://t.co/5jRaNGs8lR"
1800,1800,"There are chances that Alia with start looking Varun .....
As Varun became star and Sid became super star 😜😜😜"
1801,1801,"Goooooo night guys 😀😀😀

Have a great sleep"
1802,1802,"#BajrangiBhaijaanInChina grossed an amazing 185 cr till today in China..

Well done Bhai"
1803,1803,"Kejriwal has gone so much mad that he can form alliance with congress in upcoming Delhi elections.

Delhi people ca… https://t.co/6dunFLr5PJ"
1804,1804,"And you are blocked, you #2rs naali ke kide https://t.co/sRlCD1GATs"
1805,1805,"Film #Pari has not done well at the box office..

Bichara Virat, cricket me kamaata hai aur bollywood me gamata hai… https://t.co/KPZNTlmlx5"
1806,1806,"There are many chutiyaa people who think number of followers means how big you r .

Those r those people jinse bhik… https://t.co/QyB2qLzvUr"
1807,1807,Gained 18 followers and lost 14 (stats by https://t.co/ZIgtIQhsJR)
1808,1808,Again STRONG CONDEMNING COMMENTS will be issued by our home minister @rajnathsingh ji and nothing will be done to e… https://t.co/6ViBP6TrYL
1809,1809,"BREAKING :-
BOBBY DEOL will be third partner along with Akshay and Riteish in 👉👉 #Housefull4

Congratulations @thedeol"
1812,1812,"After series of news regarding #VKJain #SatyenderJain #Gupta , #AnshuPrakash

Do you think #ArvindKejriwal is corrupt &amp; Hungry for power?"
1814,1814,"I had congratulated him buddy.
This time Salmans film has emerged more successful than #Dangal #SS #PK in China bec… https://t.co/ED1MoqdhTQ"
1815,1815,Glad that 37% believe in all Religions.. 34% in Islam and rest 29% in Hinduism. https://t.co/Av8PEVH54O
1816,1816,"#SonuKeTituKiSweety is steady on Monday collecting 1.5 cr..

Till now 84 cr...
Super hit turning BLOCKBUSTER"
1817,1817,"Sala where are my followers?

I miss them badly... Wapas Aa Jao Ruthe huye laundo..."
1818,1818,"One more wicket down for U-TURN KING @ArvindKejriwal 

Kejriwal's adviser #VKjain re-signed from his post."
1819,1819,"Congratulations @BeingSalmanKhan for having his first 800 cr worldwide film #BajrangiBhaijaan 
#BajrangiBhaijaanInChina"
1820,1820,"John is doing #RAW which sushant was doing.

John is clever , he know, waise bhi apni solo films to chalti nahi , paise hi Kama lo 😜😜😜"
1821,1821,"John reportately increased his price to huge 12 cr even after absolutely NO SHOW for #Force2 and #RockyHandsome 

P… https://t.co/4lgm3JMqjb"
1823,1823,"Good morning folks.

Taken pledge u won't abuse anyone this week at least 😀😀😀😀"
1824,1824,"#OctoberTrailer is refreshing as well as depressing.

Looks something like #Guzaarish but music may be good and of… https://t.co/G0RElwBIhm"
1825,1825,"शुभ रात्रि मित्रों....

यार मुझे गाली मत दो, प्यार करो यार 😀😀😀"
1828,1828,"19 Followed, 11 Unfollowed me (monitored by https://t.co/ZIgtIQhsJR)"
1830,1830,"Looks like @BJP4India has become GANGA according to @AmitShah &amp; @narendramodi 

By including #NareshAgarwal in the… https://t.co/OkGZfK6HAg"
1831,1831,"Today one of the greatest film of all time #Anand was released.

Whatta performance given by Amit ji and Rajesh Kha… https://t.co/T4pde0l5pj"
1832,1832,Pulkit is not that bad actor but people should understand how much people we can draw to theatres despite of content.
1834,1834,"@Dev_Fadnavis ji and @narendramodi जी, आपको थोडा शर्म आना चाहिए, 
भारत में 80 % कीसान सिर्फ 1 या 2 लाख के लोन न चु… https://t.co/xzrYnCl40F"
1835,1835,"RT @taran_adarsh: #BajrangiBhaijaan is SUPER-STRONG in China [despite #BlackPanther wave]... Collected $ 8.57 mn in *Weekend 1*, collected…"
1836,1836,"Good morning laundo and laundiyon...

Have a laugh with this great guy who won Olympic medal 😀 https://t.co/f2q8rO3Yoi"
1837,1837,"#BajrangiBhaijaanInChina
BB scoring very good in China despite 3 years after it's release in India.

Collected very… https://t.co/aEKKa0qZ81"
1839,1839,"Akhand congress chaatukaar Shri. Kumar Ketkar ji ko Rajya Sabha ummidwari ke liye Congratulations
😀😀😀

ऐसा मैं नही देश बोलता है ☝☝👆👆"
1840,1840,"I hope all students caught in #Theni are safe...

God bless them"
1841,1841,"Good night laundo...

Wear this and get rid of Indian summers 😀😀😀😀

PS :- Message is forwarded 😀😀 https://t.co/qjRvVCu0MD"
1842,1842,"I just want to ask one question to this bro..

Farmer and youth is Ok.. 
लेकिन तू पिछलें 10 साल कहाँ मरा रहा था? 🤔🤔🤔 https://t.co/TIhVYrL4PJ"
1843,1843,"People abuse me almost every day and I don't give them a damn...

You know why?

Cos they don't have balls 😀😀😀"
1844,1844,Chup re Bo's dk... 🚽🚽 https://t.co/hV7qv14vMA
1845,1845,"Waah mere Sher....
Sahi baat boli tune....👍👍👍😀
To hell with them https://t.co/LFLSm6olGS"
1846,1846,Latest Stats = 21 Followers and 7 Unfollowers (tracked by https://t.co/ZIgtIQhsJR)
1847,1847,"#SonuKeTituKiSweety collections doubled on Saturday collecting huge 3.5 cr nett.

Till #Raid arrive it will collect… https://t.co/J0fibIoQLK"
1848,1848,#Padmaavat is first clean blockbuster of 2018 with total domestic nett collection standing at 285 cr nett despite n… https://t.co/TxeDwSc8zJ
1851,1851,"The only film can bring Sid again in Average league is #EkVillain2 

But produces shd take him 😀😀😀"
1852,1852,"All the car chasing action scenes Wil be shot in Abu Dhabi for #Race3

Hope Remo does justice to this great and already blockbuster film."
1853,1853,"Where is balatkari baba Ram Rahim?
😀😀
Great that Janta can make Babaji to balatkari within a day 👍👍"
1855,1855,RT @remodsouza: #last lap #AbuDhabi #race3 #eid2018 https://t.co/8CBO2FAdhZ
1856,1856,RT @AMIT_GUJJU: Arvind Kejirwal wins Oscar 👏🏻👏🏻👏🏻 https://t.co/9VZtnqyDgq
1857,1857,"Good morning guys...

Today is very hot... Temperature soaring to 50 degrees...."
1858,1858,Gained 16 followers and lost 8 (stats by https://t.co/ZIgtIQhsJR)
1859,1859,"Sir ji, thkda English ke classes lagwa lo... Can't understand the tweet 😀😀😀 https://t.co/JbXVHJz5Qs"
1860,1860,Don't use foul language u chutiyaa... https://t.co/S84ZSezXZZ
1861,1861,👍👍👍 https://t.co/IOiovnN8qK
1865,1865,"RT @AiyoSaar: #NitaAmbani wins best supporter of sports? Farmers are on their own you and I need to support them now. 
Look at the feets fr…"
1866,1866,"#SonuKeTituKiSweety
Is on a record smashing spree,
Collected 2.3 cr on third Friday..

Total 78 cr... Blockbuster..… https://t.co/4R2eEQCHXJ"
1867,1867,"RT @KapilMishra_IND: ALERT - 

केजरीवाल के लिए सरकार के पैसों से राम जेठमलानी और चिदम्बरम जैसे मंहगे वकील 

पर सीलिंग पर व्यापारियों के लिए…"
1868,1868,You can destroy a country. But you can't destroy a parent willing to do whatever they can to keep their kids happy… https://t.co/5pId5DEcTk
1869,1869,"Bwahahhaaha.... What a TRUTH regarding @sagarikaghose ji....

#Nehru https://t.co/HWEyNnw4BD"
